Country,State_id,Year,Score
United Arab Emirates,0,2020,15.220298892123159
Botswana,1,2016,5.928085937425644
Luxembourg,1,2016,4.94285573060581
Tajikistan,0,2018,10.69914782719476
Guinea,2,2017,4.911190901809961
Mauritius,1,2018,21.09804797842389
Kyrgyzstan,1,2018,8.871345360994288
Guinea,1,2015,3.358376021956541
Burkina Faso,2,2015,5.220183352351051
Tunisia,3,2015,1.4465695233595897
Nepal,4,2021,2.5573273061697086
Algeria,4,2016,3.9704679662200153
Australia,0,2017,11.271391382485007
Jordan,1,2021,5.670399075545729
Netherlands,0,2018,7.950382044579509
Serbia,0,2015,6.840169100540911
Denmark,3,2020,2.338398496517475
Slovakia,0,2015,8.03137499926401
Zambia,2,2016,6.293598126818145
Chile,2,2018,5.50044789743038
Palestinian Territories,0,2021,3.4948466000699234
Nigeria,1,2015,1.8212314422648064
Botswana,0,2015,5.607434512989965
Jordan,4,2015,0.8850861131254375
Saudi Arabia,1,2016,0.7245704620716925
Saudi Arabia,2,2015,2.9255779655724012
Kyrgyzstan,2,2015,10.323837562076443
Brazil,2,2019,10.207809534874096
Sierra Leone,0,2017,5.128492899889652
Pakistan,2,2017,3.7230061118637745
Laos,1,2015,5.761017006050123
Zambia,2,2017,6.555758010122585
Burkina Faso,4,2021,8.760756704656536
Armenia,0,2020,0.43489621701925374
Indonesia,2,2018,3.3414508634307842
United States,0,2017,5.786782875948887
Singapore,1,2019,0.9021433514114263
Cameroon,2,2016,6.913868907346338
Ukraine,0,2021,4.100117758481695
Madagascar,0,2018,2.4257607265285213
Benin,2,2017,3.104244164709019
United Arab Emirates,1,2021,1.5627874975303613
Bulgaria,2,2017,4.565282048429074
Laos,2,2018,5.66644397872202
Bulgaria,2,2016,5.413247354479872
Malawi,0,2019,3.60981029090166
Ethiopia,0,2018,2.5628326732928097
Swaziland,0,2021,1.0854556992295605
Latvia,1,2020,11.040881164052417
Bosnia and Herzegovina,1,2019,9.495282024022536
Spain,3,2017,10.963139893922142
Iceland,1,2015,5.5426425958514605
Iran,1,2017,1.767828771507825
Myanmar,3,2020,6.085108721257212
Iran,2,2015,0.21296187298563937
Namibia,0,2020,5.579173304224888
Afghanistan,2,2018,3.087970091892469
India,3,2019,2.0796014225839365
Bolivia,2,2016,16.72791102859631
Colombia,0,2018,3.9198281855092296
Maldives,1,2021,2.6924839920030017
Mauritius,1,2017,5.5990777154680345
Tunisia,3,2020,5.874008254321725
Denmark,1,2016,0.7522066125220406
Nepal,4,2018,5.092280795744254
Uganda,3,2015,1.4652230484381294
Guinea,0,2016,2.630808538689363
Nigeria,3,2017,1.5822924786329187
Panama,1,2015,8.326378567092625
Slovakia,0,2018,4.341825080773636
Ivory Coast,3,2018,2.323298596621221
Italy,3,2021,1.957290657189112
Lebanon,0,2017,2.761795457624942
Bangladesh,2,2019,0.3306104712650959
Palestinian Territories,1,2016,8.489050633328285
New Zealand,4,2018,4.648056625039841
India,2,2018,3.9269740518601126
Bahrain,0,2017,2.7546139575344037
Ivory Coast,1,2018,8.64800119814125
Tajikistan,2,2020,8.062637720785656
Ethiopia,0,2016,2.476873801356799
Cyprus,2,2017,7.809991713726073
Nepal,3,2021,2.455011006691093
Latvia,1,2016,2.976632245810986
Burkina Faso,1,2017,4.962086043811345
Afghanistan,3,2017,4.92933683783274
Luxembourg,1,2019,2.8391477899238082
Montenegro,2,2016,0.416357439121254
Venezuela,2,2019,2.704099995887291
Ghana,2,2021,3.8644719669473973
Hungary,1,2017,6.433770235681669
Bulgaria,2,2015,0.891030810632561
Pakistan,3,2020,9.523612292883705
Bahrain,2,2019,6.6210049597628835
Ecuador,4,2020,1.8259626369511632
Peru,2,2019,6.440618459521845
Iceland,2,2020,2.273297629986643
Peru,3,2018,5.69866535707777
Hong Kong,1,2016,0.31887432439012703
Vietnam,0,2020,7.465885744422864
Kazakhstan,0,2018,5.598709121533214
Madagascar,1,2018,3.859250877567752
Turkmenistan,1,2015,7.025062597328363
Mozambique,0,2019,6.786865453174506
Macedonia,2,2017,5.1746830776533335
Costa Rica,1,2020,11.406031201894828
Panama,1,2021,4.972050579756592
Niger,1,2020,1.063517830835946
Burkina Faso,0,2019,5.041358226799159
Lesotho,1,2017,4.318423036643727
Greece,4,2016,5.371684705389953
Mexico,3,2021,3.406561769374201
Portugal,3,2018,7.6604268878476836
Chile,2,2016,3.923320494768124
Philippines,0,2016,3.4485135792678263
Kyrgyzstan,3,2016,9.718302320909618
Dominican Republic,1,2021,2.595580086852596
Nepal,2,2019,10.687652352761148
North Cyprus,1,2021,4.387050905628449
Ghana,4,2021,6.269354687302276
Niger,3,2021,2.8725823903857526
Gabon,1,2016,4.7578357417781225
Guatemala,1,2015,3.7315153907737897
Honduras,1,2020,0.9718542911463985
Finland,1,2019,4.484087427177471
Guinea,2,2015,3.5295358027616337
Montenegro,1,2020,6.051080112518262
Belgium,0,2018,8.438803806293656
Togo,1,2015,4.763195143306182
Sudan,4,2018,3.4863602284524027
Bhutan,3,2015,9.49125803092124
Georgia,1,2020,5.100629771073919
Zimbabwe,3,2016,5.368384455785741
Greece,0,2015,3.870547727979828
Mozambique,0,2021,1.3863021949989858
Sri Lanka,2,2021,5.08579410874999
Liberia,1,2018,1.7299860282954302
Bolivia,0,2020,2.6237409954018855
Finland,0,2017,14.570885317699151
Turkmenistan,3,2018,9.051381391562156
Spain,1,2020,7.603623507532174
Syria,0,2019,11.640188414979894
Mozambique,2,2021,7.3150569512262535
Albania,0,2017,0.399224539572879
New Zealand,0,2021,14.446485529912474
Lesotho,2,2019,6.943950537037809
Benin,0,2021,2.301949128335437
Bosnia and Herzegovina,1,2017,11.113413856288958
Senegal,2,2017,2.6900706800308356
El Salvador,2,2019,12.111082571467474
Namibia,3,2017,5.383536785177882
Panama,0,2018,17.098792250237103
Czech Republic,0,2015,2.712999500268362
Jordan,2,2019,2.89580131260993
Philippines,2,2018,4.916532836553498
Iceland,0,2019,8.05542489900827
Tunisia,2,2021,5.676700250474196
Hungary,3,2019,8.50955763295405
Ivory Coast,0,2015,0.7361424521385905
Swaziland,0,2019,5.6323543599885815
Norway,0,2016,10.041619290339606
Egypt,0,2019,1.6645748962218836
Nepal,0,2021,5.099870010075323
Turkmenistan,1,2020,5.366748035453547
Singapore,3,2016,13.172849880356985
Panama,4,2018,3.121887445535824
Azerbaijan,1,2017,8.23899532940716
Hungary,3,2015,3.991332210198608
United Arab Emirates,1,2019,9.417747817802791
Syria,1,2019,1.4653852747742702
Laos,1,2019,4.426368379790708
Hungary,4,2020,7.175018754271048
Poland,0,2021,5.788071273783927
Kenya,3,2015,3.6002824493281484
Switzerland,4,2018,7.826942080208054
Taiwan Province of China,2,2020,6.266412724351001
Iraq,1,2017,5.711550848218465
Philippines,1,2017,0.11241075052155584
Myanmar,3,2018,5.988563452341191
Finland,0,2021,0.10129878916995297
Nicaragua,4,2020,6.071307762820536
Czech Republic,0,2021,5.873560107147645
Moldova,0,2015,8.34805680532901
Slovakia,2,2016,9.065516169223322
Spain,1,2016,11.791918926254576
Mozambique,0,2017,5.727682258647075
Colombia,1,2015,9.793635377905899
Netherlands,3,2020,8.424272782512462
Malta,3,2016,6.1097282132680615
Portugal,2,2017,6.323829954406634
Panama,0,2021,11.435877693661418
Ivory Coast,0,2017,5.246443260840261
Niger,1,2016,3.510971011599815
Argentina,2,2016,9.711517147961448
Iceland,1,2016,22.16862664077428
Malaysia,2,2021,5.326411283826051
Panama,1,2017,2.400833770054287
Botswana,0,2017,5.54216738027661
Ethiopia,0,2017,0.4902819691917022
Portugal,1,2018,3.5146121324355546
Sri Lanka,4,2019,6.249456710165432
Uzbekistan,0,2019,12.169709468007659
Kuwait,2,2018,12.237088818491381
Taiwan Province of China,0,2017,3.127083114010544
Morocco,3,2020,1.5990729012531755
United Kingdom,1,2021,10.032918036182222
Sweden,3,2021,25.716537519837704
Venezuela,2,2016,0.9586648820135643
South Africa,2,2019,0.25175660236884084
Mongolia,2,2016,5.449561961054694
Bulgaria,3,2018,2.6091974913648355
Congo (Kinshasa),0,2020,7.286708735353377
Malawi,2,2016,5.0701817269089915
Maldives,2,2020,4.82917206837907
Tanzania,3,2018,4.626014272663577
Jordan,0,2020,3.4146324643608765
Indonesia,0,2015,2.5754356536383125
Iraq,2,2019,7.294321481738254
Uruguay,0,2016,8.397997659662519
Burundi,4,2019,6.4767328140102425
Guatemala,1,2020,10.148806040227193
Austria,2,2015,2.603279673502269
Australia,4,2018,10.203034452178029
Pakistan,0,2020,5.049795259075684
Congo (Kinshasa),3,2015,8.554256079839776
Trinidad & Tobago,0,2019,3.7393163203670805
Bosnia and Herzegovina,2,2016,4.078656141085137
El Salvador,3,2021,5.4321776214960416
Saudi Arabia,1,2021,12.689533030376847
Algeria,0,2021,1.5935138631754506
Slovenia,1,2018,1.29014684265806
Morocco,3,2015,6.030388915516892
Mongolia,2,2019,8.44392990848908
Nepal,0,2020,1.7457814898915116
Mali,4,2015,2.966270698719199
Malaysia,1,2020,2.639829425559087
Slovenia,1,2021,5.734349507089047
Jamaica,3,2021,8.575705623007561
Zimbabwe,1,2018,4.118411777447432
Cambodia,1,2021,2.482529661507949
Honduras,0,2017,5.907493997661952
Togo,0,2017,5.106218665698503
Namibia,3,2018,8.45870713202234
Mauritania,0,2019,7.668503317773601
Honduras,3,2021,10.508520093581069
Tunisia,0,2017,2.5699047968218434
Peru,3,2016,6.382060465786442
Hong Kong,1,2019,6.90764871363583
Rwanda,3,2016,4.702664808507206
Gabon,3,2021,3.449562755840303
Mozambique,4,2021,1.0179469091871425
South Korea,4,2018,1.7063152319390855
Taiwan,1,2018,3.8253713438417236
Pakistan,2,2016,2.206443064928558
Malaysia,1,2019,3.356485474967478
Armenia,1,2015,1.52323090868656
Mauritius,3,2016,2.6812812150428225
Congo (Kinshasa),2,2015,2.4385524025908447
Congo (Brazzaville),1,2018,3.662229203808273
Malta,3,2021,0.967662163528289
Rwanda,1,2021,3.2318609249036427
Bhutan,0,2016,5.743999957761729
Italy,1,2021,9.070105967448118
Angola,2,2017,0.5848729949173859
North Macedonia,0,2019,3.5018747423046497
Paraguay,2,2021,10.264580505299614
Congo (Kinshasa),0,2018,5.209648691320284
Bangladesh,0,2021,0.025976453151815234
Libya,0,2018,4.934738545501594
Yemen,2,2019,2.8989085997703246
Burundi,2,2019,5.833647571850547
Argentina,1,2015,10.775793767335449
Colombia,4,2015,4.71587078471982
Montenegro,1,2016,7.673800158182102
Jordan,3,2016,8.421199098703465
Burundi,0,2019,0.2390279136940131
Moldova,1,2016,5.0347435740889965
Central African Republic,2,2017,1.131514173945898
Bulgaria,3,2017,2.6595793247317117
Egypt,0,2018,6.310543429723773
Burundi,3,2015,1.898638894882957
Burundi,2,2016,2.2712983219938367
Ghana,3,2021,1.250258172859746
South Sudan,2,2020,2.221333729617285
Cambodia,4,2018,5.531376419286305
Albania,0,2016,4.4047752012837185
Algeria,2,2018,4.9154278793852315
United States,4,2019,11.230380724749264
Jordan,1,2017,3.4282581841689534
New Zealand,2,2017,8.29683256691674
Nigeria,2,2021,7.630880333719142
Niger,4,2016,5.510149504408526
Kazakhstan,0,2020,2.17468807598023
Jamaica,2,2018,11.462455197977889
Israel,2,2020,4.859090111051658
Sierra Leone,3,2021,4.054469464370159
Swaziland,1,2019,4.656181206958887
Honduras,3,2015,5.5716343184274155
Zimbabwe,0,2016,2.42571778981153
Jamaica,4,2021,9.588415295134647
Egypt,4,2021,3.2733930649666103
Israel,3,2021,4.78576887235575
Namibia,2,2019,4.882089619520227
Uzbekistan,0,2016,10.354722422420632
Slovenia,3,2015,11.364303477228976
Czech Republic,1,2015,10.74567020952403
Hong Kong,0,2018,7.162829940501549
United States,1,2016,2.8145588008889963
Zimbabwe,0,2019,4.581154460695065
Haiti,0,2018,7.165273981443437
Morocco,0,2020,3.611503376679085
Algeria,3,2016,8.859730800341012
Russia,4,2020,5.008000642828859
Ukraine,1,2015,4.703043405724781
Nicaragua,1,2021,10.773664198990284
Kenya,1,2021,5.832051334573776
Yemen,2,2016,2.5250836710600018
Slovenia,4,2021,7.925306044402461
Togo,3,2015,0.1992289258877364
Italy,1,2018,0.038953996111047044
Portugal,1,2019,6.47930647927934
Guatemala,2,2021,5.71277495268623
Armenia,0,2017,7.121331194610405
Kenya,1,2019,3.104474345183843
Macedonia,4,2017,3.1568549769577805
Macedonia,1,2020,4.589331167107528
China,1,2019,6.378278681937419
Sweden,0,2015,12.200725784261646
Poland,1,2021,1.1296272901564974
Jamaica,3,2016,2.1603308075109147
Vietnam,0,2021,8.003286653936046
Lithuania,2,2020,6.043632747415961
Senegal,0,2019,3.6896843337041343
Saudi Arabia,3,2016,2.2760336254287203
Nigeria,1,2016,5.535295482340561
Indonesia,0,2016,7.051733606825498
United Kingdom,2,2019,13.575940139531243
Burundi,1,2021,4.321924091619059
Congo (Brazzaville),4,2017,2.6659894784377602
Ghana,0,2020,6.616665686499027
Ethiopia,2,2020,2.600262115837458
Malawi,2,2015,2.704185398843863
Germany,2,2018,2.10863592271255
Brazil,2,2016,5.70453209266628
Burkina Faso,2,2019,7.9931873743696835
Turkey,4,2017,1.3160939263324551
Gambia,4,2020,6.302994283702654
Mexico,1,2016,6.979368445564523
Gabon,1,2018,1.7075264809640547
Latvia,2,2019,7.3161497495414585
Bhutan,0,2015,8.537628926482256
Ireland,3,2020,12.236297428029495
Iran,0,2016,3.153273419895909
Ecuador,0,2016,10.062222790470448
Spain,2,2017,9.514873384308759
Guinea,3,2016,2.075452328956957
Guatemala,0,2015,10.678877999722298
Chad,0,2020,3.7931096196973355
Nicaragua,1,2018,0.4347878489923375
Kuwait,0,2017,7.696247615201456
Bahrain,3,2019,7.392049108759698
Turkmenistan,3,2015,3.8681931857420944
Ecuador,0,2015,5.708179994664314
Laos,2,2020,3.668595580826417
Mali,1,2021,8.738239094177576
Myanmar,2,2015,4.577187666590582
Estonia,2,2015,6.646094730835649
Cyprus,4,2015,3.735544073453459
Uzbekistan,0,2020,1.9942752004944548
Dominican Republic,0,2020,9.373474172232035
United Kingdom,0,2021,2.181390480694423
Morocco,4,2015,5.52379692655058
United States,3,2015,8.890906323593105
Italy,3,2019,0.3240243131562574
Burundi,3,2019,0.4395606183421515
Chile,0,2019,8.263010757034946
United States,3,2020,4.2657637758834
Australia,3,2020,1.733446003534482
Panama,2,2020,6.4762757906790105
Montenegro,3,2019,5.612835259887544
Bangladesh,0,2019,4.062649789259837
Greece,4,2019,7.553411242101864
India,1,2017,4.144956919611829
Brazil,1,2017,8.31747655392867
Singapore,0,2016,6.157896442100632
Palestinian Territories,3,2017,6.044691659128649
Kosovo,0,2015,3.127613177622906
Lithuania,0,2018,14.03471588956645
Croatia,1,2019,6.414505501142496
Sri Lanka,1,2020,1.997546215041761
Pakistan,1,2016,0.3652940875872568
Gabon,0,2021,5.143919880980703
Paraguay,0,2016,10.135713714530299
United Kingdom,4,2018,1.782318193939235
Venezuela,3,2016,8.40456592725554
Croatia,4,2015,11.966502397521907
Greece,1,2017,5.999170894354896
Turkey,0,2020,5.180621095822684
Togo,2,2019,3.7843216381808626
Saudi Arabia,4,2016,14.369623776948552
Armenia,2,2018,7.33777165122346
Kenya,1,2017,1.002264018538922
Azerbaijan,1,2015,4.700340020347679
Zimbabwe,4,2021,3.814433859064106
Qatar,0,2015,3.410718414587908
Canada,0,2019,10.796476338241451
Morocco,1,2017,3.557321366474646
Austria,2,2019,7.111769958202264
Kuwait,1,2019,5.788270017264465
Congo (Kinshasa),2,2018,5.687498171655611
Togo,2,2017,1.616828523703321
Czech Republic,1,2017,4.841557898594917
Congo (Kinshasa),0,2016,7.489699904014678
Greece,2,2020,4.958261755545518
Indonesia,3,2015,9.374380768902961
Malawi,2,2018,5.688008514789903
Costa Rica,2,2018,8.127283754170158
Iraq,0,2020,5.687075402771731
Japan,3,2020,4.747595635808279
Cameroon,3,2015,4.126167613659603
Germany,3,2015,8.50332374110261
Honduras,0,2019,0.06346650336123681
New Zealand,0,2019,7.585208195167602
Thailand,2,2021,4.4825563374052
Australia,2,2020,13.192591679340946
United Arab Emirates,2,2016,8.30672610701545
Guatemala,3,2016,4.048399677646619
Thailand,2,2019,4.700475956866645
Kenya,2,2021,1.066190682251192
Tajikistan,2,2015,4.808088824463784
Morocco,3,2021,3.8450504699264614
Croatia,0,2020,8.959190371909573
Yemen,3,2018,4.969586464274933
Brazil,3,2017,6.696254654156427
Switzerland,1,2021,5.876603532109528
Gabon,0,2015,7.148923300749996
Somalia,2,2016,3.5922815598847944
Mali,1,2018,6.67602786149371
Mexico,1,2019,5.982865539204658
Uruguay,4,2015,8.106349289412917
Togo,4,2018,5.276123154504943
Uganda,0,2015,3.75220929595382
Hungary,1,2018,10.67649427216147
Mozambique,1,2021,9.142761769114896
Botswana,2,2015,5.411499875454085
Cameroon,2,2019,1.5810710579597576
Mongolia,2,2015,6.914483670990031
Brazil,2,2017,8.255380345963973
Croatia,2,2016,5.2305329710844495
Turkmenistan,0,2020,5.371417905936142
Nepal,1,2016,2.0371456653300046
Greece,3,2016,3.533783521115123
Trinidad and Tobago,0,2017,7.581905093583144
Comoros,3,2015,3.5669833946921035
Haiti,3,2017,3.4563341690200255
Iran,0,2017,2.629433815247608
Myanmar,4,2016,6.298983150313478
India,3,2018,13.006733761875777
Lebanon,2,2019,10.277760422815518
Mauritius,0,2015,10.413124018338792
Moldova,3,2018,6.111244537390522
Myanmar,1,2019,2.2326039912332494
Turkey,0,2019,2.085566555331995
Palestinian Territories,1,2020,5.583203315319095
Zimbabwe,3,2018,4.287451380479783
Bolivia,2,2021,5.659931917505166
Kosovo,3,2021,9.254506533628058
Gabon,0,2017,1.7116106766062842
India,2,2021,4.533261884812519
Kosovo,6,2018,
Mexico,0,2019,6.929695211517291
Zimbabwe,1,2015,6.674183742741684
Philippines,2,2016,6.281934809266657
Jordan,3,2018,2.3848750942139834
Senegal,3,2021,2.5176220500532387
Cameroon,1,2021,2.1582444650895587
Uganda,1,2021,7.885307466743485
Bulgaria,1,2020,2.97735532839681
Thailand,0,2015,12.983732076539695
Yemen,2,2015,4.3655575885916065
Guatemala,3,2019,0.16202972014596867
Guinea,0,2021,4.846768006934896
Algeria,0,2020,11.392048692828768
United Arab Emirates,0,2015,4.7096554668761925
Turkmenistan,1,2018,3.9240401852018305
Mali,1,2020,6.664380657088946
Uruguay,0,2021,1.0445165312511626
Venezuela,2,2020,3.801697753556866
Chad,4,2015,3.1798376086103293
United Kingdom,1,2019,5.872121205707207
Bosnia and Herzegovina,0,2015,7.644970803499429
Mongolia,0,2017,7.961668716894475
North Cyprus,3,2020,6.618483303002218
Greece,1,2019,3.977588479091672
Burundi,1,2017,2.682530431792421
Austria,0,2016,7.2203462854815506
Pakistan,4,2020,6.089218874278995
Sierra Leone,2,2017,4.851819541511427
Mauritius,3,2018,0.7027040180430028
Nigeria,2,2018,5.992947020900099
Ukraine,2,2019,7.362741588169508
Dominican Republic,2,2019,5.374464032930189
Portugal,3,2017,6.234431391150491
Belgium,4,2017,13.395338765126695
Mexico,1,2020,6.036280862876969
Kyrgyzstan,1,2020,1.5809739893055552
Italy,1,2017,14.095304174020546
Bosnia and Herzegovina,3,2015,0.16358726357758427
South Africa,1,2020,6.946958342136133
Trinidad and Tobago,0,2020,7.23386529397137
Finland,2,2016,11.780780828049044
Uganda,0,2021,3.330046662844185
Azerbaijan,2,2018,1.877066730381397
New Zealand,4,2016,8.447372738954916
Zimbabwe,2,2020,4.634331890536631
Nicaragua,0,2021,6.015646256146258
Canada,0,2020,8.58988051339406
Sierra Leone,0,2021,2.2166595108314127
Bolivia,1,2016,4.508837654274295
Iran,1,2015,7.4118118008202
Italy,2,2015,8.899084778026456
Azerbaijan,0,2018,8.91299666878962
Bolivia,0,2017,10.921440722206118
Bangladesh,0,2015,0.9978275233800153
Dominican Republic,3,2019,4.619189929604879
Madagascar,2,2020,5.263862041461996
Cambodia,2,2017,4.672699955231991
Bolivia,3,2020,2.369236249705142
Pakistan,3,2017,4.514194086998906
Tajikistan,1,2019,4.589712987005151
Panama,2,2017,3.2567253104713196
Bolivia,3,2016,0.8789484560178717
Bulgaria,2,2019,8.758672604721122
Tanzania,1,2016,3.2369183293559116
Mozambique,0,2018,1.085508440454893
Mauritania,3,2020,2.2491117541124406
Yemen,4,2015,5.928469700196992
Canada,3,2017,8.808841492453794
Ireland,2,2019,7.050351078239584
Serbia,1,2017,1.7000322977735483
Sweden,3,2019,9.162451503591656
El Salvador,3,2019,4.054821344526036
Italy,2,2017,3.384102749676177
Bolivia,0,2019,8.567287996094082
Iceland,2,2019,12.22448796648863
Benin,3,2015,2.961442773549343
Niger,1,2021,1.527719429760667
Burkina Faso,2,2016,1.785608227669537
Australia,0,2018,8.13149196124379
Liberia,3,2021,4.105494806239716
Israel,0,2018,4.316001128229266
Slovakia,2,2020,4.389578159269324
Lebanon,2,2021,2.623821282128561
Hungary,2,2018,0.9611105516132759
Kazakhstan,1,2017,6.150983126196199
Belgium,0,2019,6.802137299311179
Argentina,2,2020,2.767002249697819
Uruguay,1,2017,11.205503691267388
Dominican Republic,1,2020,7.471678027185529
United Arab Emirates,3,2019,2.416974604139341
Kenya,1,2016,6.098338980656317
Costa Rica,2,2020,3.9774499434439132
Chad,1,2020,3.944642634232385
Saudi Arabia,2,2020,10.563333647313636
Palestinian Territories,0,2015,8.978320882987006
Czech Republic,1,2021,5.791732698638297
Burkina Faso,2,2020,2.632136130020888
Iraq,0,2021,8.753117198967022
Lithuania,3,2020,5.350360533119119
Kyrgyzstan,1,2016,0.1701300380874337
Kuwait,0,2016,6.375489863430362
Azerbaijan,0,2015,7.930361996814901
Netherlands,3,2019,2.0598063733771053
Laos,0,2015,3.332378429288734
Albania,0,2015,3.187039058289648
Albania,1,2017,0.7589974498935191
Israel,3,2017,4.368510257753493
Hungary,2,2017,6.271757449487544
Colombia,4,2020,0.9413179738420117
Serbia,2,2015,1.532753647592239
Hong Kong,2,2015,8.495310399685856
Mauritania,2,2020,6.304530515058433
Botswana,1,2020,5.500699314232508
Madagascar,2,2017,6.004539084978589
Hungary,3,2021,8.415300152088484
Mauritania,0,2020,2.288340779636034
Estonia,0,2019,3.0820997355219872
Liberia,0,2015,1.7951392098975838
Estonia,0,2016,8.285247257025254
Georgia,2,2015,1.1298397691189688
Thailand,1,2020,12.75122620489333
Peru,3,2020,4.683683406763501
Georgia,2,2018,5.784791479197479
Croatia,3,2020,0.619117485101255
Canada,1,2018,2.9375841398324707
Denmark,4,2016,8.122570067810878
Saudi Arabia,4,2020,2.183394494492522
Comoros,1,2019,0.2986350886836632
Myanmar,0,2020,5.347276690565051
Indonesia,0,2018,6.612019577527143
Norway,2,2021,9.46640019451781
Malaysia,0,2016,6.484278759494335
Namibia,1,2018,0.2790924541563858
Denmark,0,2019,9.388211732672964
Mongolia,3,2021,5.367888006734722
Netherlands,0,2016,2.356001759471255
Ecuador,0,2020,6.890920611474946
Panama,4,2021,6.400598066982716
Yemen,0,2019,5.477554676744222
United States,1,2020,11.220559934201388
Ecuador,1,2015,7.449933140306094
China,0,2018,8.598212838699727
Germany,1,2018,11.13282608465627
New Zealand,0,2015,9.429734837755976
Netherlands,1,2019,17.580864851130876
Singapore,1,2018,4.068180902521659
Slovakia,2,2021,9.766323070633717
Mali,2,2017,4.883500587175464
Dominican Republic,0,2018,6.647101627631996
Zambia,1,2015,7.293072826308515
Senegal,1,2017,2.4959146098664777
Bosnia and Herzegovina,0,2021,2.07675948242467
Jamaica,3,2018,2.7906788547300505
Czech Republic,1,2019,1.6255565735663133
Macedonia,1,2018,1.7435164050269
Jordan,2,2017,6.504898471869722
Jordan,1,2020,5.93797052050077
Congo (Kinshasa),1,2017,2.1766401124959662
Iran,2,2021,7.4965137671650615
Albania,3,2016,2.121677417736418
Canada,0,2018,14.214054320904053
Croatia,3,2019,8.343811586787867
Dominican Republic,3,2020,2.5834090994774517
Belgium,4,2019,4.7009336504995165
Guatemala,3,2015,5.099215147742486
Japan,3,2018,7.042296451185752
Israel,0,2021,7.245265425631427
Hong Kong S.A.R. of China,2,2020,4.395361944045003
Bolivia,1,2017,2.632529594883517
Vietnam,1,2016,4.195866458925287
Angola,1,2015,5.653552123415718
Mauritius,0,2020,5.799939951019351
Uzbekistan,1,2015,4.0378907150144645
New Zealand,0,2018,15.605319870873364
Ukraine,1,2018,3.0491181673075323
Cambodia,3,2018,6.402156714541836
United States,0,2020,2.026240891436813
Afghanistan,0,2017,3.6573823016089557
Laos,3,2015,4.4576747174781834
Mauritania,1,2018,6.990994840633789
Madagascar,0,2019,2.8124152777443774
Angola,3,2018,4.6849240070927385
El Salvador,1,2019,5.037289879561767
New Zealand,1,2017,13.058998525318462
Gambia,0,2020,5.31728377270792
Lithuania,1,2016,5.2273416437913145
North Macedonia,2,2021,5.678244206604231
Burundi,3,2016,2.3727773549267837
Malawi,1,2016,1.5241957770936576
Israel,4,2020,6.2886574353866065
Bulgaria,2,2021,3.313686252088043
Vietnam,3,2017,6.4846952480938524
Israel,0,2015,2.8238734640698677
Cameroon,3,2020,5.181474797981549
Kyrgyzstan,0,2020,6.528059646571064
Peru,0,2016,6.646970330463631
Germany,0,2018,7.6535379926311835
Hong Kong,4,2018,7.935209604229375
Spain,1,2019,3.6339743028257327
Niger,0,2019,4.219315366665342
Israel,0,2016,8.026536997571668
Thailand,4,2018,9.890362311949364
Poland,0,2016,5.633800063163185
Chad,0,2016,0.36311728645269614
New Zealand,1,2015,11.289168499302903
United Arab Emirates,1,2015,4.275658595632442
Italy,0,2020,5.040385750590056
Netherlands,4,2017,10.210154989561094
China,2,2015,8.047492985488125
Kenya,3,2017,0.3321894966983327
Romania,3,2015,10.563060077419621
Paraguay,3,2021,0.9102285950577531
Belize,3,2018,4.818918217684183
Japan,1,2017,1.553572402914599
Brazil,1,2021,5.617015359781998
Armenia,4,2016,9.49045233656606
Spain,0,2021,8.578422931301631
Turkmenistan,2,2021,7.297343807887044
Sri Lanka,0,2015,2.387177526143568
Austria,4,2017,7.042764926595892
South Africa,3,2021,7.027212301889333
Iceland,2,2015,11.877990510189173
Kenya,0,2016,6.256850047483312
Norway,1,2017,11.674357196010858
Sweden,3,2017,19.144986396880316
Libya,1,2015,8.344302028690063
Guinea,3,2019,7.3025938502127685
Ivory Coast,4,2017,4.075444360451385
Macedonia,0,2015,5.5497397362721745
Canada,2,2017,10.606927504563581
Azerbaijan,2,2021,1.4156645639655434
Burkina Faso,2,2017,3.978412383237674
Japan,2,2019,5.694882323679057
Liberia,0,2016,4.361652883505294
Kosovo,2,2020,4.935933981573982
France,0,2016,8.094402354765899
Nepal,3,2018,2.5052499990780754
Croatia,0,2021,8.786570455474893
Maldives,2,2021,5.816050990437389
Russia,2,2020,4.400863010031489
El Salvador,2,2016,4.812092559906673
Malta,0,2017,8.31808620545141
Netherlands,2,2019,6.398714461923695
Mauritania,2,2018,3.4757091356050114
Honduras,2,2019,10.13326465691924
Jordan,2,2015,0.97612026493674
Comoros,0,2019,1.631016917266601
Estonia,2,2018,5.533082175102962
Netherlands,2,2015,13.74545634297988
Mali,0,2017,1.7277710560790802
Russia,0,2020,11.035939889948565
Zimbabwe,2,2017,2.9618116503684497
Kyrgyzstan,0,2017,4.51341700769505
Myanmar,1,2018,3.998572521182234
Trinidad and Tobago,2,2017,7.662598906002299
Estonia,2,2020,5.187879968541525
Estonia,2,2017,3.9932762848667074
Poland,1,2019,4.916377483707215
Egypt,3,2017,7.8762677191674
Bahrain,1,2021,4.9613326078760505
Sri Lanka,3,2016,2.900631070716667
Somalia,2,2018,5.886206937602002
Mauritania,1,2017,6.906769039937089
Egypt,2,2019,1.195259487500047
South Africa,3,2017,6.244353522518496
Namibia,0,2019,4.203384028275192
